Codigo_do_alimento ;Descricao_do_alimento ;Tipo;Codigo_da_preparacao;Descricao_da_preparacao;Calcio_(mg);Magnesio _(mg);Manganes _(mg);Fosforo_(mg);Ferro _(mg);Sodio_(mg);Sodio _de _adicao _(mg);Potassio_(mg);Cobre _(mg);Zinco_(mg);Selenio_(mcg)
8104904;Mini chicken empanado;Carnes industrializadas;3;Grelhado(a)/brasa/churrasco;9.85;17.73;0.11;121.52;1.36;704.38;0;138.84;0.05;0.71;16.45
8104904;Mini chicken empanado;Carnes industrializadas;4;Assado(a);9.85;17.73;0.11;121.52;1.36;704.38;0;138.84;0.05;0.71;16.45
8104904;Mini chicken empanado;Carnes industrializadas;5;Frito(a);9.85;17.73;0.11;121.52;1.36;704.38;0;138.84;0.05;0.71;16.45
8104904;Mini chicken empanado;Carnes industrializadas;6;Empanado(a)/a milanesa;9.85;17.73;0.11;121.52;1.36;704.38;0;138.84;0.05;0.71;16.45
8105001;Mortadela light;Carnes industrializadas;99;Nao se aplica;48;17;0.16;94;1.15;716;0;138;0.08;0.73;5.6
8105201;Salsicha no varejo light;Carnes industrializadas;5;Frito(a);10;10;0.01;140;1.2;1257;0;150;0.08;1.96;15.1
8105401;Salame light;Carnes industrializadas;99;Nao se aplica;9.88;12.67;0.01;95.12;0.78;999.07;0;124.77;0.04;1.41;11.44
8105501;Blanquet de peru light;Carnes industrializadas;99;Nao se aplica;43.68;14.84;0.05;120.15;0.68;853.62;0;180.74;0.08;1.18;11.6
8105701;Hamburguer nao especificado light;Carnes industrializadas;99;Nao se aplica;10;21.6;0.01;196.6;2.99;59.2;499;309;0.08;6.78;22.02
8200101;Refrigerante de cola tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;1.99;0;0;9.97;0.11;3.99;0;1.99;0;0.02;0.1
8200102;Coca cola tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;1.99;0;0;9.97;0.11;3.99;0;1.99;0;0.02;0.1
8200202;Fanta laranja tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;5;1;0.01;1;0.06;12;0;2;0.02;0.1;0
8200208;Sukita tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;5;1;0.01;1;0.06;12;0;2;0.02;0.1;0
8200301;Refrigerante de guarana tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;1;0;0;0;0;9;0;1;0;0;0
8200302;Guarana tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;1;0;0;0;0;9;0;1;0;0;0
8200407;Sprit refrigerante tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;2;1;0;0;0.11;9;0;1;0;0.04;0
8200505;Fanta uva tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;5;1;0.01;1;0.06;12;0;2;0.02;0.1;0
8200701;Refrigerante de cola light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;3;1;0.11;9.01;0.11;8.01;0;8.01;0;0.01;0
8200702;Coca cola light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;3;1;0.11;9.01;0.11;8.01;0;8.01;0;0.01;0
8200801;Refrigerante de cola diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;3;1;0.11;9;0.11;8;0;8;0;0.01;0
8200902;Minuano tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;2;1;0;0;0.11;9;0;1;0;0.04;0
8201104;Mate tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;4.7;1.13;38.34;0.88;0.15;0.27;0;11.01;0.3;1.3;0.07
8201202;Bidu tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;1;0;0;0;0;9;0;1;0;0;0
8201502;Fanta laranja light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;4;1;0.02;0;0.04;6.01;0;2;0.03;0;0
8201601;Refrigerante de guarana light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;15;0;0;0;0;0
8201602;Guarana light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;15;0;0;0;0;0
8201802;Tubaina tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;1;0;0;0;0;9;0;1;0;0;0
8201902;Tubaina light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;3;1;0.11;9.01;0.11;8.01;0;8.01;0;0.01;0
8202001;Caldo de cana;Bebidas nao alcoolicas e infusões;99;Nao se aplica;5.6;1;0;0;0;18.34;0;1;0.01;0.11;0.18
8202002;Garapa;Bebidas nao alcoolicas e infusões;99;Nao se aplica;5.6;1;0;0;0;18.34;0;1;0.01;0.11;0.18
8202101;agua de coco;Bebidas nao alcoolicas e infusões;99;Nao se aplica;24.35;25.36;0.14;20.29;0.29;106.52;0;253.61;0.04;0.1;1.01
8202402;Q suco;Bebidas nao alcoolicas e infusões;99;Nao se aplica;5.68;0;0;0;0.02;1.68;0;0.2;0.01;0;0.03
8202403;Q refresko;Bebidas nao alcoolicas e infusões;99;Nao se aplica;5.68;0;0;0;0.02;1.68;0;0.2;0.01;0;0.03
8202602;Nescafe;Bebidas nao alcoolicas e infusões;99;Nao se aplica;141;327;1.71;303;4.41;37;0;3535;0.14;0.35;12.6
8202803;Erva mate;Bebidas nao alcoolicas e infusões;99;Nao se aplica;4.7;1.13;38.34;0.88;0.15;0.27;0;11.01;0.3;1.3;0.07
8202804;Chimarrao;Bebidas nao alcoolicas e infusões;99;Nao se aplica;4.7;1.13;38.34;0.88;0.15;0.27;0;11.01;0.3;1.3;0.07
8202805;Terere;Bebidas nao alcoolicas e infusões;99;Nao se aplica;4.7;1.13;38.34;0.88;0.15;0.27;0;11.01;0.3;1.3;0.07
8203401;Levedo de cerveja;Bebidas nao alcoolicas e infusões;99;Nao se aplica;86;180;0.19;104;36;3400;0;1800;0.3;2.1;18
8203501;Refrigerante nao especificado;Bebidas nao alcoolicas e infusões;99;Nao se aplica;1.99;0;0;9.97;0.11;3.99;0;1.99;0;0.02;0.1
8203603;Cevada em po;Bebidas nao alcoolicas e infusões;99;Nao se aplica;29;79;1.32;221;2.5;9;0;280;0.42;2.13;37.7
8204503;Chocomilk ;Bebidas nao alcoolicas e infusões;99;Nao se aplica;112.44;13.05;0.08;101.39;0.24;60.23;0;167.65;0.07;0.41;1.91
8204902;agua tonica tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;2;1;0;0;0.11;9;0;1;0;0.04;0
8205201;Cha diet (preto, camomila, erva cidreira, capim limao, etc.) ;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;2.98;0.22;0.99;0.02;2.98;0;36.77;0.01;0.02;0
8205402;Paraguai refrigerante tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;1;0;0;0;0;9;0;1;0;0;0
8205803;Gatorade;Bebidas nao alcoolicas e infusões;99;Nao se aplica;1;2;0.05;7;0.22;30.01;0;14.01;0.25;0.2;0.3
8205901;Bebida energetica;Bebidas nao alcoolicas e infusões;99;Nao se aplica;13.1;3.02;0;0;0.02;84.65;0;3.02;0.01;0;0.2
8206301;Cha (preto, camomila, erva cidreira, capim limao, etc.);Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;3;0.22;1;0.02;3;0;37.03;0.01;0.02;0
8206402;Cafe soluvel capuccino ;Bebidas nao alcoolicas e infusões;99;Nao se aplica;4.05;3.12;0.01;1.96;0.03;50.1;0;22.94;0.01;0.02;0.11
8207401;Refrigerante de guarana diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;15;0;0;0;0;0
8207402;Guarana diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;15;0;0;0;0;0
8207601;Refrigerante de limao diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;4;1;0.02;0;0.04;6.01;0;2;0.03;0;0
8207705;Fanta uva light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;4;1;0.02;0;0.04;6.01;0;2;0.03;0;0
8208104;Mate light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;4.7;1.13;38.34;0.88;0.15;0.27;0;11.01;0.3;1.3;0.07
8209002;agua tonica light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;2;1;0;0;0.11;9;0;1;0;0.04;0
8209102;Paraguai refrigerante light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;3;1;0.11;9.01;0.11;8.01;0;8.01;0;0.01;0
8211002;Q suco light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;5.68;0;0;0;0.02;1.68;0;0.2;0.01;0;0.03
8211003;Q refresko light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;5.68;0;0;0;0.02;1.68;0;0.2;0.01;0;0.03
8211102;Q suco diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;5.68;0;0;0;0.02;1.68;0;0.2;0.01;0;0.03
8212401;Cafe capuccino soluvel light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;3.39;1.79;0;0.74;0.01;24.95;0;8.81;0.01;0.01;0.03
8212501;Cafe capuccino soluvel diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;3.39;1.79;0;0.74;0.01;24.95;0;8.81;0.01;0.01;0.03
8212902;agua tonica diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;2;1;0;0;0.11;9;0;1;0;0.04;0
8212906;Refrigerante de quinino dietetico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;2;1;0;0;0.11;9;0;1;0;0.04;0
8213003;Cha mate organico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;4.7;1.13;38.34;0.88;0.15;0.27;0;11.01;0.3;1.3;0.07
8213004;Chimarrao organico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;4.7;1.13;38.34;0.88;0.15;0.27;0;11.01;0.3;1.3;0.07
8213601;Suco de clorofila;Bebidas nao alcoolicas e infusões;99;Nao se aplica;12.97;7.53;0.08;4.56;0.29;52.14;0;37.97;0.01;0.06;0.12
8273902;Cafe com farinha;Bebidas nao alcoolicas e infusões;99;Nao se aplica;33.5;20;0.01;22.5;0.56;1.5;0;194.52;0.04;0.21;0
8300101;Cerveja (com ou sem alcool);Bebidas alcoolicas;99;Nao se aplica;4.02;6.03;0.01;14.06;0.02;4.02;0;27.12;0.01;0.01;0.6
8300201;Chopp;Bebidas alcoolicas;99;Nao se aplica;4.02;6.03;0.01;14.06;0.02;4.02;0;27.12;0.01;0.01;0.6
8300301;Aguardente;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;3;0;0;0.06;0;0
8300302;Cachaca;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;3;0;0;0.06;0;0
8300501;Batida de qualquer sabor;Bebidas alcoolicas;99;Nao se aplica;7.07;8.26;0.37;17.54;0.39;1.6;0;92.64;0.08;0.16;0.24
8300701;Rum;Bebidas alcoolicas;99;Nao se aplica;0;0;0.02;3.99;0.04;1;0;1.99;0.02;0.04;0
8300801;Vodka;Bebidas alcoolicas;99;Nao se aplica;0;0;0.02;3.76;0.04;0.94;0;1.88;0.02;0.04;0
8301001;Uisque;Bebidas alcoolicas;99;Nao se aplica;0;0;0.02;3.99;0.04;1;0;1.99;0.02;0.04;0
8301002;Whisky;Bebidas alcoolicas;99;Nao se aplica;0;0;0.02;3.99;0.04;1;0;1.99;0.02;0.04;0
8301201;Champanhe;Bebidas alcoolicas;99;Nao se aplica;9;10;0.12;18;0.27;5;0;71;0;0.12;0.1
8301202;Sidra champanhe;Bebidas alcoolicas;99;Nao se aplica;9;10;0.12;18;0.27;5;0;71;0;0.12;0.1
8301501;Martini;Bebidas alcoolicas;99;Nao se aplica;1.62;2.43;0.04;7.73;0.12;1.58;0;27.29;0.02;0.06;0.04
8301601;Conhaque;Bebidas alcoolicas;99;Nao se aplica;0;0;0.02;4;0.04;1;0;2;0.02;0.04;0
8301701;Drink dreher;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;3;0;0;0.06;0;0
8301901;Licor de qualquer sabor;Bebidas alcoolicas;99;Nao se aplica;1;0;0.02;1;0.06;1.99;0;1.99;0.08;0.07;0.5
8302409;Cajuina;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;15;0;0;0;0;0
8302415;Vinho;Bebidas alcoolicas;99;Nao se aplica;7.95;11.93;0.13;22.87;0.46;3.98;0;126.26;0.01;0.14;0.2
8302416;Catuaba;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;3;0;0;0.06;0;0
8302901;Coquetel de frutas;Bebidas alcoolicas;99;Nao se aplica;7.07;8.26;0.37;17.54;0.39;1.6;0;92.64;0.08;0.16;0.24
8303101;Caipirinha;Bebidas alcoolicas;99;Nao se aplica;5.75;2.55;0.01;2.34;0.04;14.38;0;27.17;0.01;0.07;0.27
8303501;Bebida alcoolica ;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;3;0;0;0.06;0;0
8303615;Vinho organico;Bebidas alcoolicas;99;Nao se aplica;7.95;11.93;0.13;22.87;0.46;3.98;0;126.26;0.01;0.14;0.2
8304301;Cerveja (com ou sem alcool) light;Bebidas alcoolicas;99;Nao se aplica;4;5;0.01;12;0.03;4;0;21;0.01;0.01;0.4
8304502;Caxiri (aguardente de mandioca);Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;3;0;0;0.06;0;0
8400101;Azeite de oliva;oleos e gorduras;99;Nao se aplica;1;0;0;0;0.56;2.01;0;1;0;0;0
8400301;oleo de soja;oleos e gorduras;99;Nao se aplica;0;0;0;0;0.05;0;0;0;0;0.01;45.61
8401801;Banha suina;oleos e gorduras;99;Nao se aplica;0;0;0;0;0;0;0;0;0.07;0.11;0.2
8403001;Banha bovina;oleos e gorduras;99;Nao se aplica;19;6;0;64;1.08;23;0;99;0.04;1.24;8.3
8403201;oleo nao especificado;oleos e gorduras;99;Nao se aplica;0;0;0;0;0.05;0;0;0;0;0.01;45.61
8403501;oleo de dende;oleos e gorduras;99;Nao se aplica;0;0;0;0;0;0;0;0;0.1;0;0
8500201;Salgadinho;Miscelaneas;99;Nao se aplica;84.48;19.5;0.18;154.25;2.05;165.16;0;213.11;0.08;2.49;21.36
8500202;Pastel (queijo, carne, palmito, etc.);Miscelaneas;99;Nao se aplica;18.34;16.77;0.31;108.95;2.48;413.2;100;127.61;0.09;0.93;30.81
8500203;Croquete ;Miscelaneas;99;Nao se aplica;84.48;19.5;0.18;154.25;2.05;165.16;0;213.11;0.08;2.49;21.36
8500205;Coxinha ;Miscelaneas;99;Nao se aplica;84.48;19.5;0.18;154.25;2.05;165.16;0;213.11;0.08;2.49;21.36
8500206;Empada (queijo, carne, camarao, etc.);Miscelaneas;99;Nao se aplica;12.56;11.32;0.19;74.34;1.06;193.95;0;136.56;0.07;0.43;8.46
8500207;Rissole  (queijo, carne, camarao, etc.);Miscelaneas;99;Nao se aplica;84.48;19.5;0.18;154.25;2.05;165.16;0;213.11;0.08;2.49;21.36
8500209;Acaraje;Miscelaneas;99;Nao se aplica;124;51;0.59;142;1.9;305;0;354;0.23;1.2;0
8500210;Torresmo ;Miscelaneas;99;Nao se aplica;30;11;0.07;85;0.88;1838;0;127;0.09;0.56;41
8500211;Quibe ;Miscelaneas;99;Nao se aplica;84.48;19.5;0.18;154.25;2.05;165.16;0;213.11;0.08;2.49;21.36
8500212;Abara (Bahia);Miscelaneas;99;Nao se aplica;124;51;0.59;142;1.9;305;0;354;0.23;1.2;0
8500213;Pacoca de carne de sol;Miscelaneas;99;Nao se aplica;38.61;24.14;0.01;59.54;1.44;913.71;0;210.42;0.05;3.82;1.37
8500215;Angu frito;Miscelaneas;99;Nao se aplica;3.43;5.28;0.02;12.39;0.64;250.52;0;22.89;0.02;0.08;2.8
8500217;Angu de milho ;Miscelaneas;99;Nao se aplica;2.96;5.25;0.02;11.92;0.64;239.26;0;22.42;0.02;0.08;2.78
8500218;Polenta ;Miscelaneas;99;Nao se aplica;3.43;5.28;0.02;12.39;0.64;250.52;0;22.89;0.02;0.08;2.8
8500222;Esfirra ;Miscelaneas;99;Nao se aplica;240.03;16.11;0.33;183.37;2.46;821.95;0;71.72;0.08;0.89;19.86
8500223;Esfirra de carne ;Miscelaneas;99;Nao se aplica;20.68;14.56;0.26;107.97;2.43;224.21;0;156.63;0.09;2.22;18.1
8500224;Esfirra de queijo ;Miscelaneas;99;Nao se aplica;240.03;16.11;0.33;183.37;2.46;821.95;0;71.72;0.08;0.89;19.86
8500225;Esfirra de ricota ;Miscelaneas;99;Nao se aplica;174.34;14.8;0.33;133.71;2.51;759.07;0;82.56;0.08;0.64;19.99
8500226;Esfirra de frango ;Miscelaneas;99;Nao se aplica;18.2;11.13;0.23;82.28;1.34;539.3;0;125.58;0.09;0.77;12.18
8500227;Enroladinho ;Miscelaneas;99;Nao se aplica;84.48;19.5;0.18;154.25;2.05;165.16;0;213.11;0.08;2.49;21.36
8500228;Bolinho de aipim;Miscelaneas;99;Nao se aplica;29.98;26.23;0.29;89.76;1.29;398.23;0;333.13;0.13;1.36;9.69
8500232;Bolinho de bacalhau;Miscelaneas;99;Nao se aplica;48.92;25.86;0.08;184.31;0.96;377.44;0;165.21;0.09;0.63;41.4
8500302;Cachorro quente ;Miscelaneas;99;Nao se aplica;70.41;16.56;0.15;69.34;1.89;868.34;0;123.95;0.13;0.93;14.43
8500303;Hamburguer (sanduiche);Miscelaneas;99;Nao se aplica;93;24.31;0.22;101.47;2.71;472.53;0;221.58;0.18;2.16;18.5
8500304;Cheeseburger ;Miscelaneas;99;Nao se aplica;147;24.62;0.19;149.88;2.42;592.12;0;215.39;0.16;2.24;18.02
8500305;Eggsburger ;Miscelaneas;99;Nao se aplica;60.17;16.2;0.1;121.64;2.1;461.19;0;177.98;0.11;2.19;20.92
8500307;Bauru ;Miscelaneas;99;Nao se aplica;106.84;18.64;0.11;186.11;1.46;890.09;0;234.27;0.12;1.46;14.21
8500308;Americano;Miscelaneas;99;Nao se aplica;118.49;16.21;0.2;146.27;1.73;474.56;0;154.1;0.11;1;20.29
8500313;Misto quente ou frio ;Miscelaneas;99;Nao se aplica;168.76;22.53;0.19;252.02;1.9;1175.68;0;235.32;0.15;1.83;16.99
8500315;Sanduiche de queijo prato;Miscelaneas;99;Nao se aplica;281.22;23.25;0.29;236.17;2.32;972.56;0;120.36;0.16;1.43;15.34
8500316;Sanduiche de salame;Miscelaneas;99;Nao se aplica;96.69;17.36;0.28;98.27;2.58;839.12;0;110.33;0.18;1.1;15.54
8500317;Sanduiche de presunto;Miscelaneas;99;Nao se aplica;63.46;17.85;0.2;141.52;1.86;844.22;0;223.88;0.15;1.18;13.42
8500318;Sanduiche de queijo prato com presunto;Miscelaneas;99;Nao se aplica;168.76;22.53;0.19;252.02;1.9;1175.68;0;235.32;0.15;1.83;16.99
8500319;Sanduiche de mortadela;Miscelaneas;99;Nao se aplica;103.26;18.81;0.38;104.67;2.66;824.32;0;138.46;0.19;1.22;14.66
8500320;Sanduiche de queijo minas;Miscelaneas;99;Nao se aplica;281.22;23.25;0.29;236.17;2.32;972.56;0;120.36;0.16;1.43;15.34
8500321;Cheese egg;Miscelaneas;99;Nao se aplica;147;24.62;0.19;149.88;2.42;592.12;0;215.39;0.16;2.24;18.02
8500322;Cheese tudo;Miscelaneas;99;Nao se aplica;147;24.62;0.19;149.88;2.42;592.12;0;215.39;0.16;2.24;18.02
8500323;Sanduiche natural;Miscelaneas;99;Nao se aplica;81.83;20.07;0.25;103.37;2.22;436.03;0;147.94;0.15;0.94;14.15
8500401;Suco ;Miscelaneas;99;Nao se aplica;7.97;10.95;0.01;13.94;0.44;1.99;0;174.27;0.06;0.07;0.1
8500402;Suco de abacaxi ;Miscelaneas;99;Nao se aplica;13.05;12.05;0.51;8.03;0.31;2.01;0;130.51;0.07;0.11;0.1
8500403;Suco de acerola ;Miscelaneas;99;Nao se aplica;10.02;12.03;0.07;9.02;0.5;3.01;0;97.24;0.09;0.1;0.1
8500404;Suco de beterraba ;Miscelaneas;99;Nao se aplica;17.14;11.73;0.12;31.27;0.39;28.03;0;222.58;0.04;0.16;0.47
8500405;Suco de cupuacu ;Miscelaneas;99;Nao se aplica;6.5;9;0.04;10.5;0.25;1.5;0;165.5;0.04;0.15;0
8500406;Suco de goiaba ;Miscelaneas;99;Nao se aplica;2.75;3.2;0.02;5.82;0.04;0.29;0;60.91;0.03;0.03;0.17
8500407;Suco de laranja ;Miscelaneas;99;Nao se aplica;7.97;10.95;0.01;13.94;0.44;1.99;0;174.27;0.06;0.07;0.1
8500408;Suco de laranja com banana ;Miscelaneas;99;Nao se aplica;7.66;15.85;0.08;16.91;0.42;1.85;0;233.27;0.07;0.1;0.34
8500409;Suco de laranja e beterraba ;Miscelaneas;99;Nao se aplica;17.14;11.73;0.12;31.27;0.39;28.03;0;222.58;0.04;0.16;0.47
8500410;Suco de laranja e cenoura ;Miscelaneas;99;Nao se aplica;17.14;11.73;0.12;31.27;0.39;28.03;0;222.58;0.04;0.16;0.47
8500411;Suco de laranja cenoura e beterraba;Miscelaneas;99;Nao se aplica;17.14;11.73;0.12;31.27;0.39;28.03;0;222.58;0.04;0.16;0.47
8500412;Suco de mamao ;Miscelaneas;99;Nao se aplica;10.02;3.01;0.01;0;0.34;5.01;0;31.07;0.01;0.15;0.3
8500413;Suco de manga ;Miscelaneas;99;Nao se aplica;16.95;2.99;0.03;2;0.36;4.99;0;23.94;0.02;0.02;0.4
8500414;Suco de maracuja ;Miscelaneas;99;Nao se aplica;4.01;17.04;0.01;25.06;0.36;6.01;0;278.63;0.05;0.06;0.1
8500415;Suco de melao ;Miscelaneas;99;Nao se aplica;7.42;10.6;0.04;11.66;0.25;1.06;0;118.68;0.05;0.11;0.42
8500416;Suco de morango ;Miscelaneas;99;Nao se aplica;9.49;10.23;0.36;11.9;0.25;2.87;0;133.74;0.03;0.06;0.12
8500417;Suco de pessego ;Miscelaneas;99;Nao se aplica;5;4;0.02;6;0.19;7;0;40;0.07;0.08;0.2
8500418;Suco de pessego em calda ;Miscelaneas;99;Nao se aplica;5;4;0.02;6;0.19;7;0;40;0.07;0.08;0.2
8500501;Vitamina ;Miscelaneas;99;Nao se aplica;78.87;13.32;0.07;67.75;0.08;27.71;0;183.89;0.03;0.31;2.83
8500503;Vitamina de banana ;Miscelaneas;99;Nao se aplica;78.87;13.32;0.07;67.75;0.08;27.71;0;183.89;0.03;0.31;2.83
8500504;Vitamina de banana com aveia ;Miscelaneas;99;Nao se aplica;77.23;20.2;0.26;86.57;0.31;26.45;0;193.4;0.05;0.49;4.27
8500505;Vitamina de mamao ;Miscelaneas;99;Nao se aplica;85.55;9.23;0;65.81;0.04;29.1;0;156.1;0.01;0.3;2.81
8500506;Vitamina de abacate ;Miscelaneas;99;Nao se aplica;80.07;12.6;0.03;72.05;0.06;27.95;0;182.22;0.08;0.37;2.68
8500507;Vitamina de morango ;Miscelaneas;99;Nao se aplica;65.81;10.45;0.16;57.38;0.18;21.41;0;136.37;0.03;0.27;2.15
8500508;Vitamina mista;Miscelaneas;99;Nao se aplica;59.34;9.76;0.04;49.21;0.07;19.83;0;158.11;0.02;0.23;2.02
8500509;Vitamina de maca;Miscelaneas;99;Nao se aplica;78.87;7.82;0.01;65.12;0.04;27.47;0;119.86;0.02;0.29;2.59
8500601;Refresco ;Miscelaneas;99;Nao se aplica;7.97;2.99;0.08;2.99;0.09;37.84;0;30.87;0.01;0.01;0.2
8500602;Refresco de caju ;Miscelaneas;99;Nao se aplica;7.97;2.99;0.08;2.99;0.09;37.84;0;30.87;0.01;0.01;0.2
8500603;Refresco de groselha ;Miscelaneas;99;Nao se aplica;7.97;2.99;0.08;2.99;0.09;37.84;0;30.87;0.01;0.01;0.2
8500604;Refresco de laranja ;Miscelaneas;99;Nao se aplica;7.97;2.99;0.08;2.99;0.09;37.84;0;30.87;0.01;0.01;0.2
8500605;Refresco de maracuja ;Miscelaneas;99;Nao se aplica;7.97;2.99;0.08;2.99;0.09;37.84;0;30.87;0.01;0.01;0.2
8500606;Refresco de limao;Miscelaneas;99;Nao se aplica;7.97;2.99;0.08;2.99;0.09;37.84;0;30.87;0.01;0.01;0.2
8500801;Salada ou verdura cozida, exceto de fruta;Miscelaneas;99;Nao se aplica;140;20;0.44;30;1.16;16;199;116;0.04;0.23;0.5
8500802;Salada de maionese ;Miscelaneas;99;Nao se aplica;15.73;14.11;0.1;50.84;0.4;281.91;0;221.95;0.11;0.33;4.39
8500903;Pizza ;Miscelaneas;99;Nao se aplica;308.77;24.06;0.29;264.19;2.16;736.75;0;184.62;0.11;1.6;19.31
8500904;Lasanha pronta light ;Miscelaneas;99;Nao se aplica;150.19;19.89;0.16;145.82;1.46;319;0;206.39;0.09;1.65;15.6
8500905;Nhoque ;Miscelaneas;99;Nao se aplica;190.1;11.3;0.07;151.28;0.76;196.3;0;72.18;0.05;0.94;16.29
8500906;Caneloni;Miscelaneas;99;Nao se aplica;66.9;19.1;0.17;84.01;1.42;430.52;0;234.53;0.09;1.02;7.34
8500907;Capeleti ;Miscelaneas;99;Nao se aplica;48.55;16.71;0.18;70.19;1.48;499.6;0;176.19;0.08;0.83;9.21
8500909;Ravioli ;Miscelaneas;99;Nao se aplica;48.55;16.71;0.18;70.19;1.48;499.6;0;176.19;0.08;0.83;9.21
8500910;Calzone ;Miscelaneas;99;Nao se aplica;213.03;19.04;0.24;208.42;1.93;511;0;143.54;0.09;1.42;19.32
8500913;Panqueca;Miscelaneas;99;Nao se aplica;91.91;21.82;0.13;163;1.54;332.45;0;198.64;0.09;2.7;13.68
8500914;Pizza calabreza;Miscelaneas;99;Nao se aplica;223.25;22.97;0.29;220.64;2.3;762.05;0;207.6;0.11;1.46;17.44
8500915;Pizza mucarela;Miscelaneas;99;Nao se aplica;308.77;24.06;0.29;264.19;2.16;736.75;0;184.62;0.11;1.6;19.31
8500916;Pizza presunto;Miscelaneas;99;Nao se aplica;223.25;22.97;0.29;220.64;2.3;762.05;0;207.6;0.11;1.46;17.44
8500917;Pizza portuguesa;Miscelaneas;99;Nao se aplica;160.1;20.31;0.28;176.51;1.87;668.22;0;214.72;0.12;1.29;15.56
8500919;Macarronada;Miscelaneas;99;Nao se aplica;12.24;15.39;0.21;61.22;1.34;82.21;0;137.2;0.09;1.05;16.28
8501004;Galeto ;Miscelaneas;99;Nao se aplica;15;23;0.02;182;1.26;82;333;223;0.07;1.94;25.08
8501104;Costela;Miscelaneas;99;Nao se aplica;11;20;0.01;176;2.35;64;333;302;0.08;5.4;22.4
8501202;Pipoca doce ou salgada ;Miscelaneas;99;Nao se aplica;8.66;66.93;0.57;160.88;1.37;505.54;0;172.51;0.15;1.43;1.04
8501302;Cafe ;Miscelaneas;99;Nao se aplica;2;3;0.02;3;0.01;2;0;49.05;0;0.02;0
8501303;Cafe com leite ;Miscelaneas;99;Nao se aplica;59.27;6.66;0.01;48.43;0.02;21.63;0;98.27;0.01;0.22;1.91
8501304;Cafe tipo expresso;Miscelaneas;99;Nao se aplica;4.44;4.32;0.02;3.07;0.05;4.38;0;35.86;0.01;0.01;0.13
8501305;Cafe tipo capuccino;Miscelaneas;99;Nao se aplica;4.05;3.12;0.01;1.96;0.03;50.1;0;22.94;0.01;0.02;0.11
8501402;Milho cozido ;Miscelaneas;99;Nao se aplica;3.15;26.01;0.16;75;0.45;244.96;245;212.05;0.05;0.61;2.9
8501502;Batata palito;Miscelaneas;99;Nao se aplica;13.43;33.58;0.24;67.17;0.53;8.4;380;550.76;0.28;0.46;6.68
8501503;Batata palha;Miscelaneas;99;Nao se aplica;26.55;62.5;0.72;156.21;0.72;701.61;0;448.37;0.07;0.59;33.28
8501902;Mungunza ;Miscelaneas;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0
