Codigo_do_alimento ;Descricao_do_alimento ;Tipo;Codigo _da_preparacao;Descricao_da_preparacao;Retinol_(mcg);Vitamina_A_ERA_(mcg);Tiamina_(mg);Riboflavina_(mg);Niacina_(mg);Niacina_(NE)_(mg);Piridoxina_(mg);Cobalamina_(mcg);Folato_(DFE)_(mcg);Vitamina_D_(mcg);Vitamina_E_(mg);Vitamina_C_(mg)
7702704;Kitute suino;Enlatados e conservas;99;Nao se aplica;0;0;0.73;0.33;6.15;10.12;0.31;0.7;3;0.8;0.31;0
7702705;Presuntada;Enlatados e conservas;99;Nao se aplica;0;0;0.73;0.33;6.15;10.12;0.31;0.7;3;0.8;0.31;0
7702707;Fiambre ;Enlatados e conservas;1;Cru(a);0;0;0.73;0.33;6.15;10.12;0.31;0.7;3;0.8;0.31;0
7702707;Fiambre ;Enlatados e conservas;2;Cozido(a);0;0;0.73;0.33;6.15;10.12;0.31;0.7;3;0.8;0.31;0
7702707;Fiambre ;Enlatados e conservas;4;Assado(a);0;0;0.73;0.33;6.15;10.12;0.31;0.7;3;0.8;0.31;0
7702707;Fiambre ;Enlatados e conservas;5;Frito(a);0;0;0.73;0.33;6.15;10.12;0.31;0.7;3;0.8;0.31;0
7702801;Salsicha em conserva;Enlatados e conservas;99;Nao se aplica;18.44;18.44;0.08;0.09;2;3.62;0.1;0.27;1.79;0.27;0.41;0
7703002;Sardinha em conserva;Enlatados e conservas;99;Nao se aplica;32;32;0.08;0.23;5.25;9.85;0.17;8.94;12;6.8;2.04;0
7703402;Atum em conserva;Enlatados e conservas;99;Nao se aplica;23;23;0.04;0.12;12.4;17.83;0.11;2.2;5;5.9;0.87;0
7703701;Pepino em conserva;Enlatados e conservas;99;Nao se aplica;0;9.17;0.03;0.03;0.1;0.18;0.02;0;1;0;0.09;0.8
7703902;Pasta de peixe em conserva;Enlatados e conservas;99;Nao se aplica;23;23;0.04;0.12;12.4;17.83;0.11;2.2;5;5.9;0.87;0
7704001;Picles;Enlatados e conservas;99;Nao se aplica;0;9.17;0.03;0.03;0.1;0.18;0.02;0;1;0;0.09;0.8
7705201;Nabo em conserva;Enlatados e conservas;99;Nao se aplica;0;9.89;0.04;0.03;0.36;0.53;0.1;0;15.55;0;0.13;22.98
7705401;Strogonoff ;Enlatados e conservas;99;Nao se aplica;31.98;33.64;0.06;0.14;2.93;4.46;0.19;0.7;11.92;0.41;0.47;1.44
7706001;Salmao em conserva;Enlatados e conservas;99;Nao se aplica;23;23;0.03;0.2;7.41;11.53;0.11;4.95;4;11.65;1.28;0
7706104;Creme de cebola (sopa desidratada) light;Enlatados e conservas;99;Nao se aplica;14.68;15.17;0.04;0.07;0.15;0.36;0.04;0.08;7.51;0.02;0.25;1.26
7706105;Creme de legumes (sopa desidratada) light;Enlatados e conservas;99;Nao se aplica;0;14.02;0.01;0.01;0.08;0.17;0.02;0;2.38;0;0.03;1.59
7706106;Yakissoba (sopa de legumes desidratada) light;Enlatados e conservas;99;Nao se aplica;0;5.07;0.14;0.07;0.86;1.57;0.03;0;62.66;0;0.04;0.23
7706302;Atum em conserva light;Enlatados e conservas;99;Nao se aplica;17;17;0.03;0.07;13.28;18.05;0.35;2.99;4;4;0.33;0
7800103;Frango inteiro;Aves e ovos ;1;Cru(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800103;Frango inteiro;Aves e ovos ;2;Cozido(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800103;Frango inteiro;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800103;Frango inteiro;Aves e ovos ;4;Assado(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800103;Frango inteiro;Aves e ovos ;5;Frito(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800103;Frango inteiro;Aves e ovos ;6;Empanado(a)/a milanesa;48;48;0.1;0.19;8.75;13.93;0.4;0.3;14.07;0.3;0.48;0
7800103;Frango inteiro;Aves e ovos ;7;Refogado(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800103;Frango inteiro;Aves e ovos ;8;Molho vermelho;38.4;41.88;0.06;0.15;6.99;11.09;0.34;0.24;6.2;0.24;0.5;1.4
7800103;Frango inteiro;Aves e ovos ;13;Ensopado;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800301;Parte de galinha ou frango nao especificada;Aves e ovos ;1;Cru(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800301;Parte de galinha ou frango nao especificada;Aves e ovos ;2;Cozido(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800301;Parte de galinha ou frango nao especificada;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800301;Parte de galinha ou frango nao especificada;Aves e ovos ;4;Assado(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800301;Parte de galinha ou frango nao especificada;Aves e ovos ;5;Frito(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800301;Parte de galinha ou frango nao especificada;Aves e ovos ;6;Empanado(a)/a milanesa;48;48;0.1;0.19;8.75;13.93;0.4;0.3;14.07;0.3;0.48;0
7800301;Parte de galinha ou frango nao especificada;Aves e ovos ;7;Refogado(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800301;Parte de galinha ou frango nao especificada;Aves e ovos ;8;Molho vermelho;38.4;41.88;0.06;0.15;6.99;11.09;0.34;0.24;6.2;0.24;0.5;1.4
7800301;Parte de galinha ou frango nao especificada;Aves e ovos ;13;Ensopado;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800301;Parte de galinha ou frango nao especificada;Aves e ovos ;99;Nao se aplica;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800302;Frango em pedacos;Aves e ovos ;1;Cru(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800302;Frango em pedacos;Aves e ovos ;2;Cozido(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800302;Frango em pedacos;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800302;Frango em pedacos;Aves e ovos ;4;Assado(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800302;Frango em pedacos;Aves e ovos ;5;Frito(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800302;Frango em pedacos;Aves e ovos ;6;Empanado(a)/a milanesa;48;48;0.1;0.19;8.75;13.93;0.4;0.3;14.07;0.3;0.48;0
7800302;Frango em pedacos;Aves e ovos ;7;Refogado(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800302;Frango em pedacos;Aves e ovos ;8;Molho vermelho;38.4;41.88;0.06;0.15;6.99;11.09;0.34;0.24;6.2;0.24;0.5;1.4
7800302;Frango em pedacos;Aves e ovos ;9;Molho branco;43.87;43.95;0.07;0.18;6.89;11.22;0.33;0.33;7.53;0.44;0.41;0
7800302;Frango em pedacos;Aves e ovos ;10;Ao alho e oleo;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800302;Frango em pedacos;Aves e ovos ;11;Com manteiga/oleo;26.91;27.26;0.07;0.12;12.42;18.44;0.6;0.35;4.08;0.24;0.33;0
7800302;Frango em pedacos;Aves e ovos ;13;Ensopado;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800302;Frango em pedacos;Aves e ovos ;15;Sopa;0.47;25.42;0.02;0.01;0.75;1.02;0.03;0.03;6.05;0.01;0.07;0.11
7800302;Frango em pedacos;Aves e ovos ;99;Nao se aplica;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800303;Galinha em pedacos ;Aves e ovos ;2;Cozido(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800303;Galinha em pedacos ;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800303;Galinha em pedacos ;Aves e ovos ;4;Assado(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800303;Galinha em pedacos ;Aves e ovos ;5;Frito(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800303;Galinha em pedacos ;Aves e ovos ;6;Empanado(a)/a milanesa;48;48;0.1;0.19;8.75;13.93;0.4;0.3;14.07;0.3;0.48;0
7800303;Galinha em pedacos ;Aves e ovos ;7;Refogado(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800303;Galinha em pedacos ;Aves e ovos ;8;Molho vermelho;38.4;41.88;0.06;0.15;6.99;11.09;0.34;0.24;6.2;0.24;0.5;1.4
7800303;Galinha em pedacos ;Aves e ovos ;9;Molho branco;43.87;43.95;0.07;0.18;6.89;11.22;0.33;0.33;7.53;0.44;0.41;0
7800303;Galinha em pedacos ;Aves e ovos ;13;Ensopado;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800304;Carne de galinha ;Aves e ovos ;1;Cru(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800304;Carne de galinha ;Aves e ovos ;2;Cozido(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800304;Carne de galinha ;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800304;Carne de galinha ;Aves e ovos ;4;Assado(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800304;Carne de galinha ;Aves e ovos ;5;Frito(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800304;Carne de galinha ;Aves e ovos ;6;Empanado(a)/a milanesa;48;48;0.1;0.19;8.75;13.93;0.4;0.3;14.07;0.3;0.48;0
7800304;Carne de galinha ;Aves e ovos ;7;Refogado(a);48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800304;Carne de galinha ;Aves e ovos ;8;Molho vermelho;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800304;Carne de galinha ;Aves e ovos ;9;Molho branco;43.87;43.95;0.07;0.18;6.89;11.22;0.33;0.33;7.53;0.44;0.41;0
7800304;Carne de galinha ;Aves e ovos ;13;Ensopado;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.48;0
7800304;Carne de galinha ;Aves e ovos ;15;Sopa;0.47;25.42;0.02;0.01;0.75;1.02;0.03;0.03;6.05;0.01;0.07;0.11
7800304;Carne de galinha ;Aves e ovos ;99;Nao se aplica;48;48;0.06;0.17;8.49;13.57;0.4;0.3;5;0.3;0.27;0
7800401;Peito de galinha ou frango;Aves e ovos ;1;Cru(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800401;Peito de galinha ou frango;Aves e ovos ;2;Cozido(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800401;Peito de galinha ou frango;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800401;Peito de galinha ou frango;Aves e ovos ;4;Assado(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800401;Peito de galinha ou frango;Aves e ovos ;5;Frito(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.48;0
7800401;Peito de galinha ou frango;Aves e ovos ;6;Empanado(a)/a milanesa;9;9;0.1;0.14;12.68;18.79;0.6;0.34;13.07;0.2;0.48;0
7800401;Peito de galinha ou frango;Aves e ovos ;7;Refogado(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.48;0
7800401;Peito de galinha ou frango;Aves e ovos ;8;Molho vermelho;7.2;10.68;0.06;0.11;10.13;14.98;0.5;0.27;5.4;0.16;0.5;1.4
7800401;Peito de galinha ou frango;Aves e ovos ;9;Molho branco;27.9;28.28;0.07;0.14;10.03;15.12;0.49;0.36;6.8;0.39;0.28;0
7800401;Peito de galinha ou frango;Aves e ovos ;13;Ensopado;9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.48;0
7800401;Peito de galinha ou frango;Aves e ovos ;15;Sopa;0.47;25.42;0.02;0.01;0.75;1.02;0.03;0.03;6.05;0.01;0.07;0.11
7800401;Peito de galinha ou frango;Aves e ovos ;99;Nao se aplica;9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800402;File de frango;Aves e ovos ;1;Cru(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800402;File de frango;Aves e ovos ;2;Cozido(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800402;File de frango;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800402;File de frango;Aves e ovos ;4;Assado(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800402;File de frango;Aves e ovos ;5;Frito(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.48;0
7800402;File de frango;Aves e ovos ;6;Empanado(a)/a milanesa;9;9;0.1;0.14;12.68;18.79;0.6;0.34;13.07;0.2;0.48;0
7800402;File de frango;Aves e ovos ;7;Refogado(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.48;0
7800402;File de frango;Aves e ovos ;8;Molho vermelho;7.2;10.68;0.06;0.11;10.13;14.98;0.5;0.27;5.4;0.16;0.5;1.4
7800402;File de frango;Aves e ovos ;9;Molho branco;27.9;28.28;0.07;0.14;10.03;15.12;0.49;0.36;6.8;0.39;0.28;0
7800402;File de frango;Aves e ovos ;10;Ao alho e oleo;9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.48;0
7800402;File de frango;Aves e ovos ;13;Ensopado;9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.48;0
7800402;File de frango;Aves e ovos ;99;Nao se aplica;9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800602;Carcaca de galinha ou frango;Aves e ovos ;2;Cozido(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800602;Carcaca de galinha ou frango;Aves e ovos ;4;Assado(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.27;0
7800602;Carcaca de galinha ou frango;Aves e ovos ;5;Frito(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.48;0
7800602;Carcaca de galinha ou frango;Aves e ovos ;7;Refogado(a);9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.48;0
7800602;Carcaca de galinha ou frango;Aves e ovos ;13;Ensopado;9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.48;0
7800701;Asa de galinha ou frango;Aves e ovos ;1;Cru(a);47;47;0.04;0.13;6.65;11.43;0.42;0.29;3;0.4;0.27;0
7800701;Asa de galinha ou frango;Aves e ovos ;2;Cozido(a);47;47;0.04;0.13;6.65;11.43;0.42;0.29;3;0.4;0.27;0
7800701;Asa de galinha ou frango;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;47;47;0.04;0.13;6.65;11.43;0.42;0.29;3;0.4;0.27;0
7800701;Asa de galinha ou frango;Aves e ovos ;4;Assado(a);47;47;0.04;0.13;6.65;11.43;0.42;0.29;3;0.4;0.27;0
7800701;Asa de galinha ou frango;Aves e ovos ;5;Frito(a);47;47;0.04;0.13;6.65;11.43;0.42;0.29;3;0.4;0.48;0
7800701;Asa de galinha ou frango;Aves e ovos ;6;Empanado(a)/a milanesa;47;47;0.08;0.15;6.91;11.79;0.42;0.29;12.07;0.4;0.48;0
7800701;Asa de galinha ou frango;Aves e ovos ;7;Refogado(a);47;47;0.04;0.13;6.65;11.43;0.42;0.29;3;0.4;0.48;0
7800701;Asa de galinha ou frango;Aves e ovos ;8;Molho vermelho;37.6;41.08;0.04;0.12;5.51;9.37;0.36;0.23;4.6;0.32;0.5;1.4
7800701;Asa de galinha ou frango;Aves e ovos ;13;Ensopado;47;47;0.04;0.13;6.65;11.43;0.42;0.29;3;0.4;0.48;0
7800702;Drumete de galinha ou frango;Aves e ovos ;2;Cozido(a);20;20;0.06;0.23;3.69;8.86;0.32;0.35;9;0.1;0.27;0
7800702;Drumete de galinha ou frango;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;20;20;0.06;0.23;3.69;8.86;0.32;0.35;9;0.1;0.27;0
7800702;Drumete de galinha ou frango;Aves e ovos ;4;Assado(a);20;20;0.06;0.23;3.69;8.86;0.32;0.35;9;0.1;0.27;0
7800702;Drumete de galinha ou frango;Aves e ovos ;5;Frito(a);20;20;0.06;0.23;3.69;8.86;0.32;0.35;9;0.1;0.48;0
7800702;Drumete de galinha ou frango;Aves e ovos ;7;Refogado(a);20;20;0.06;0.23;3.69;8.86;0.32;0.35;9;0.1;0.48;0
7800702;Drumete de galinha ou frango;Aves e ovos ;8;Molho vermelho;16;19.48;0.05;0.2;3.15;7.31;0.28;0.28;9.4;0.08;0.5;1.4
7800801;Pescoco de galinha ou frango;Aves e ovos ;2;Cozido(a);105;105;0.06;0.2;6.72;11.42;0.27;0.27;6;0.2;0.27;0
7800801;Pescoco de galinha ou frango;Aves e ovos ;4;Assado(a);105;105;0.06;0.2;6.72;11.42;0.27;0.27;6;0.2;0.27;0
7800801;Pescoco de galinha ou frango;Aves e ovos ;5;Frito(a);105;105;0.06;0.2;6.72;11.42;0.27;0.27;6;0.2;0.48;0
7800801;Pescoco de galinha ou frango;Aves e ovos ;7;Refogado(a);105;105;0.06;0.2;6.72;11.42;0.27;0.27;6;0.2;0.48;0
7800801;Pescoco de galinha ou frango;Aves e ovos ;9;Molho branco;104.7;105.08;0.07;0.2;5.47;9.51;0.22;0.31;8.4;0.39;0.28;0
7800901;Pe de galinha ou frango;Aves e ovos ;2;Cozido(a);30;30;0.06;0.2;0.4;4;0.01;0.47;86;0.15;0.27;0
7800901;Pe de galinha ou frango;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;30;30;0.06;0.2;0.4;4;0.01;0.47;86;0.15;0.27;0
7800901;Pe de galinha ou frango;Aves e ovos ;4;Assado(a);30;30;0.06;0.2;0.4;4;0.01;0.47;86;0.15;0.27;0
7800901;Pe de galinha ou frango;Aves e ovos ;5;Frito(a);30;30;0.06;0.2;0.4;4;0.01;0.47;86;0.15;0.48;0
7800901;Pe de galinha ou frango;Aves e ovos ;7;Refogado(a);30;30;0.06;0.2;0.4;4;0.01;0.47;86;0.15;0.48;0
7800901;Pe de galinha ou frango;Aves e ovos ;8;Molho vermelho;24;27.48;0.05;0.17;0.52;3.43;0.03;0.38;71;0.12;0.5;1.4
7800901;Pe de galinha ou frango;Aves e ovos ;13;Ensopado;30;30;0.06;0.2;0.4;4;0.01;0.47;86;0.15;0.48;0
7801001;Miudo de galinha ou frango ;Aves e ovos ;2;Cozido(a);3978;3981.42;0.29;1.99;11.05;15.18;0.76;16.85;578;0.2;0.82;27.9
7801001;Miudo de galinha ou frango ;Aves e ovos ;4;Assado(a);3978;3981.42;0.29;1.99;11.05;15.18;0.76;16.85;578;0.2;0.82;27.9
7801001;Miudo de galinha ou frango ;Aves e ovos ;5;Frito(a);3978;3981.42;0.29;1.99;11.05;15.18;0.76;16.85;578;0.2;1.03;27.9
7801001;Miudo de galinha ou frango ;Aves e ovos ;8;Molho vermelho;3182.4;3188.62;0.24;1.61;9.03;12.37;0.62;13.48;464.6;0.16;0.94;23.72
7801001;Miudo de galinha ou frango ;Aves e ovos ;15;Sopa;0.47;25.42;0.02;0.01;0.75;1.02;0.03;0.03;6.05;0.01;0.07;0.11
7801101;Moela de galinha ou frango;Aves e ovos ;2;Cozido(a);0;0;0.03;0.21;3.12;8.87;0.07;1.04;5;0.2;0.2;0
7801101;Moela de galinha ou frango;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;0;0;0.03;0.21;3.12;8.87;0.07;1.04;5;0.2;0.2;0
7801101;Moela de galinha ou frango;Aves e ovos ;5;Frito(a);0;0;0.03;0.21;3.12;8.87;0.07;1.04;5;0.2;0.41;0
7801101;Moela de galinha ou frango;Aves e ovos ;7;Refogado(a);0;0;0.03;0.21;3.12;8.87;0.07;1.04;5;0.2;0.41;0
7801101;Moela de galinha ou frango;Aves e ovos ;8;Molho vermelho;0;3.48;0.03;0.18;2.69;7.32;0.08;0.83;6.2;0.16;0.44;1.4
7801101;Moela de galinha ou frango;Aves e ovos ;9;Molho branco;20.7;21.08;0.04;0.21;2.59;7.47;0.07;0.92;7.6;0.39;0.23;0
7801101;Moela de galinha ou frango;Aves e ovos ;13;Ensopado;0;0;0.03;0.21;3.12;8.87;0.07;1.04;5;0.2;0.41;0
7801101;Moela de galinha ou frango;Aves e ovos ;15;Sopa;0.47;25.42;0.02;0.01;0.75;1.02;0.03;0.03;6.05;0.01;0.07;0.11
7801202;Coracao de frango;Aves e ovos ;2;Cozido(a);8;8;0.07;0.74;2.8;8.44;0.32;7.29;80;0.2;1.19;1.8
7801202;Coracao de frango;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;8;8;0.07;0.74;2.8;8.44;0.32;7.29;80;0.2;1.19;1.8
7801202;Coracao de frango;Aves e ovos ;4;Assado(a);8;8;0.07;0.74;2.8;8.44;0.32;7.29;80;0.2;1.19;1.8
7801202;Coracao de frango;Aves e ovos ;5;Frito(a);8;8;0.07;0.74;2.8;8.44;0.32;7.29;80;0.2;1.4;1.8
7801202;Coracao de frango;Aves e ovos ;13;Ensopado;8;8;0.07;0.74;2.8;8.44;0.32;7.29;80;0.2;1.19;1.8
7801301;Figado de galinha ou frango;Aves e ovos ;2;Cozido(a);3978;3981.42;0.29;1.99;11.05;15.18;0.76;16.85;578;0.2;0.82;27.9
7801301;Figado de galinha ou frango;Aves e ovos ;4;Assado(a);3978;3981.42;0.29;1.99;11.05;15.18;0.76;16.85;578;0.2;0.82;27.9
7801301;Figado de galinha ou frango;Aves e ovos ;5;Frito(a);3978;3981.42;0.29;1.99;11.05;15.18;0.76;16.85;578;0.2;1.03;27.9
7801407;Canja ;Aves e ovos ;99;Nao se aplica;0.47;25.42;0.02;0.01;0.75;1.02;0.03;0.03;6.05;0.01;0.07;0.11
7801702;Peru em pedaco nao especificado;Aves e ovos ;2;Cozido(a);24.5;24.5;0.05;0.17;5.31;10.35;0.3;0.28;6;0.15;0.24;0
7801702;Peru em pedaco nao especificado;Aves e ovos ;4;Assado(a);24.5;24.5;0.05;0.17;5.31;10.35;0.3;0.28;6;0.15;0.24;0
7801702;Peru em pedaco nao especificado;Aves e ovos ;5;Frito(a);24.5;24.5;0.05;0.17;5.31;10.35;0.3;0.28;6;0.15;0.45;0
7801702;Peru em pedaco nao especificado;Aves e ovos ;13;Ensopado;24.5;24.5;0.05;0.17;5.31;10.35;0.3;0.28;6;0.15;0.45;0
7801801;Peito de peru;Aves e ovos ;1;Cru(a);0;0;0.04;0.14;6.94;12.65;0.57;0.39;6;0.4;0.21;0
7801801;Peito de peru;Aves e ovos ;2;Cozido(a);0;0;0.04;0.14;6.94;12.65;0.57;0.39;6;0.4;0.21;0
7801801;Peito de peru;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;0;0;0.04;0.14;6.94;12.65;0.57;0.39;6;0.4;0.21;0
7801801;Peito de peru;Aves e ovos ;4;Assado(a);0;0;0.04;0.14;6.94;12.65;0.57;0.39;6;0.4;0.21;0
7801801;Peito de peru;Aves e ovos ;5;Frito(a);0;0;0.04;0.14;6.94;12.65;0.57;0.39;6;0.4;0.42;0
7801801;Peito de peru;Aves e ovos ;6;Empanado(a)/a milanesa;0;0;0.04;0.14;6.94;12.65;0.57;0.39;6;0.4;0.42;0
7801801;Peito de peru;Aves e ovos ;99;Nao se aplica;0;0;0.04;0.14;6.94;12.65;0.57;0.39;6;0.4;0.21;0
7802101;Asa de peru;Aves e ovos ;2;Cozido(a);34;34;0.05;0.13;5.73;10.65;0.42;0.34;6;0.4;0.17;0
7802101;Asa de peru;Aves e ovos ;4;Assado(a);34;34;0.05;0.13;5.73;10.65;0.42;0.34;6;0.4;0.17;0
7802701;Chester ;Aves e ovos ;2;Cozido(a);24.5;24.5;0.05;0.17;5.31;10.35;0.3;0.28;6;0.15;0.24;0
7802701;Chester ;Aves e ovos ;4;Assado(a);24.5;24.5;0.05;0.17;5.31;10.35;0.3;0.28;6;0.15;0.24;0
7802701;Chester ;Aves e ovos ;99;Nao se aplica;24.5;24.5;0.05;0.17;5.31;10.35;0.3;0.28;6;0.15;0.24;0
7802702;Tender;Aves e ovos ;4;Assado(a);0;0;0.73;0.33;6.15;10.12;0.31;0.7;3;0.8;0.31;0
7802801;Nambu ;Aves e ovos ;2;Cozido(a);28;28;0.28;0.35;7.6;13.38;0.57;0.41;6;0;0.06;2.9
7802901;Nuggets de frango;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;4.22;4.89;0.17;0.14;6.89;10.02;0.3;0.16;35;0.09;1.09;0
7802901;Nuggets de frango;Aves e ovos ;4;Assado(a);4.22;4.89;0.17;0.14;6.89;10.02;0.3;0.16;35;0.09;1.09;0
7802901;Nuggets de frango;Aves e ovos ;5;Frito(a);4.22;4.89;0.17;0.14;6.89;10.02;0.3;0.16;35;0.09;1.09;0
7802901;Nuggets de frango;Aves e ovos ;6;Empanado(a)/a milanesa;4.22;4.89;0.17;0.14;6.89;10.02;0.3;0.16;35;0.09;1.09;0
7802901;Nuggets de frango;Aves e ovos ;7;Refogado(a);4.22;4.89;0.17;0.14;6.89;10.02;0.3;0.16;35;0.09;1.09;0
7802902;Steak de frango;Aves e ovos ;2;Cozido(a);9;9;0.1;0.14;12.68;18.79;0.6;0.34;13.07;0.2;0.48;0
7802902;Steak de frango;Aves e ovos ;3;Grelhado(a)/brasa/churrasco;9;9;0.1;0.14;12.68;18.79;0.6;0.34;13.07;0.2;0.48;0
7802902;Steak de frango;Aves e ovos ;4;Assado(a);9;9;0.1;0.14;12.68;18.79;0.6;0.34;13.07;0.2;0.48;0
7802902;Steak de frango;Aves e ovos ;5;Frito(a);9;9;0.1;0.14;12.68;18.79;0.6;0.34;13.07;0.2;0.48;0
7802902;Steak de frango;Aves e ovos ;6;Empanado(a)/a milanesa;9;9;0.1;0.14;12.68;18.79;0.6;0.34;13.07;0.2;0.48;0
7802902;Steak de frango;Aves e ovos ;99;Nao se aplica;9;9;0.1;0.14;12.68;18.79;0.6;0.34;13.07;0.2;0.48;0
7803001;Codorna;Aves e ovos ;5;Frito(a);57;57;0.07;0.18;7.53;15.05;0.75;0.72;5;0.24;0.48;2.3
7803201;Pe e asa de galinha ou frango;Aves e ovos ;2;Cozido(a);47;47;0.04;0.13;6.65;11.43;0.42;0.29;3;0.4;0.27;0
7803201;Pe e asa de galinha ou frango;Aves e ovos ;4;Assado(a);47;47;0.04;0.13;6.65;11.43;0.42;0.29;3;0.4;0.27;0
